timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1529585017112,325,218 /api/user/total-matches/,200,OK,Thread Group 1-20,text,true,,269,483,25,25,325,0,0
1529585016809,656,219 /api/user/status/,200,OK,Thread Group 1-24,text,true,,1074,476,25,25,656,0,303
1529585017193,313,218 /api/user/total-matches/,200,OK,Thread Group 1-15,text,true,,269,483,25,25,313,0,0
1529585017288,330,219 /api/user/status/,200,OK,Thread Group 1-9,text,true,,1074,476,25,25,330,0,0
1529585017036,601,218 /api/user/total-matches/,200,OK,Thread Group 1-12,text,true,,269,483,25,25,601,0,289
1529585017337,317,218 /api/user/total-matches/,200,OK,Thread Group 1-23,text,true,,269,483,25,25,317,0,0
1529585017338,328,218 /api/user/total-matches/,200,OK,Thread Group 1-19,text,true,,269,483,25,25,328,0,0
1529585017417,327,218 /api/user/total-matches/,200,OK,Thread Group 1-21,text,true,,269,483,25,25,327,0,0
1529585017490,297,218 /api/user/total-matches/,200,OK,Thread Group 1-25,text,true,,269,483,25,25,297,0,0
1529585017229,620,219 /api/user/status/,200,OK,Thread Group 1-7,text,true,,1078,476,25,25,620,0,290
1529585017293,574,218 /api/user/total-matches/,200,OK,Thread Group 1-3,text,true,,269,483,25,25,574,0,267
1529585017290,648,218 /api/user/total-matches/,200,OK,Thread Group 1-17,text,true,,269,483,25,25,648,0,311
1529585017706,293,218 /api/user/total-matches/,200,OK,Thread Group 1-22,text,true,,269,483,25,25,293,0,0
1529585017613,500,221 /api/user/asset/,200,OK,Thread Group 1-2,text,true,,3152,475,25,25,500,0,0
1529585017445,774,221 /api/user/asset/,200,OK,Thread Group 1-1,text,true,,3144,475,25,25,773,0,274
1529585017755,505,218 /api/user/total-matches/,200,OK,Thread Group 1-8,text,true,,269,483,25,25,505,0,0
1529585017520,753,218 /api/user/total-matches/,200,OK,Thread Group 1-13,text,true,,269,483,25,25,753,0,265
1529585017501,794,221 /api/user/asset/,200,OK,Thread Group 1-18,text,true,,3142,475,25,25,794,0,264
1529585017536,942,221 /api/user/asset/,200,OK,Thread Group 1-16,text,true,,3142,475,25,25,942,0,270
1529585017926,574,221 /api/user/asset/,200,OK,Thread Group 1-4,text,true,,3155,475,25,25,574,0,0
1529585017673,848,218 /api/user/total-matches/,200,OK,Thread Group 1-5,text,true,,269,483,25,25,848,0,275
1529585017966,612,218 /api/user/total-matches/,200,OK,Thread Group 1-24,text,true,,269,483,25,25,612,0,0
1529585017744,978,221 /api/user/asset/,200,OK,Thread Group 1-6,text,true,,3143,475,25,25,978,0,267
1529585017706,1051,221 /api/user/asset/,200,OK,Thread Group 1-11,text,true,,3158,475,25,25,1051,0,306
1529585018118,649,218 /api/user/total-matches/,200,OK,Thread Group 1-9,text,true,,269,483,25,25,649,0,0
1529585018137,811,221 /api/user/asset/,200,OK,Thread Group 1-12,text,true,,3157,475,25,25,811,0,0
1529585017814,1176,221 /api/user/asset/,200,OK,Thread Group 1-10,text,true,,3143,475,25,25,1176,0,319
1529585017861,1293,221 /api/user/asset/,200,OK,Thread Group 1-14,text,true,,3158,475,25,25,1293,0,296
1529585018155,1011,221 /api/user/asset/,200,OK,Thread Group 1-23,text,true,,3156,475,25,25,1011,0,0
1529585018166,1177,221 /api/user/asset/,200,OK,Thread Group 1-19,text,true,,3155,475,25,25,1177,0,0
1529585017937,1453,221 /api/user/asset/,200,OK,Thread Group 1-20,text,true,,3157,475,25,25,1453,0,269
1529585018245,1314,221 /api/user/asset/,200,OK,Thread Group 1-21,text,true,,3154,475,25,25,1314,0,0
1529585018007,1562,221 /api/user/asset/,200,OK,Thread Group 1-15,text,true,,3156,475,25,25,1562,0,274
1529585018349,1224,218 /api/user/total-matches/,200,OK,Thread Group 1-7,text,true,,269,483,25,25,1224,0,0
1529585018368,1405,221 /api/user/asset/,200,OK,Thread Group 1-3,text,true,,3162,475,25,25,1405,0,0
1529585018438,1362,221 /api/user/asset/,200,OK,Thread Group 1-17,text,true,,3154,475,25,25,1362,0,0
1529585018500,1309,221 /api/user/asset/,200,OK,Thread Group 1-22,text,true,,539,475,25,25,1309,0,0
1529585018719,1132,220 /api/user/asset-archive/,200,OK,Thread Group 1-1,text,true,,302,483,25,25,1132,0,0
1529585018288,1686,221 /api/user/asset/,200,OK,Thread Group 1-25,text,true,,3159,475,25,25,1686,0,270
1529585018795,1212,220 /api/user/asset-archive/,200,OK,Thread Group 1-18,text,true,,302,483,25,25,1212,0,0
1529585018773,1283,221 /api/user/asset/,200,OK,Thread Group 1-13,text,true,,3153,475,25,25,1283,0,0
1529585018979,1097,220 /api/user/asset-archive/,200,OK,Thread Group 1-16,text,true,,302,483,25,25,1097,0,0
1529585018614,1468,220 /api/user/asset-archive/,200,OK,Thread Group 1-2,text,true,,302,483,25,25,1468,0,324
1529585018760,1499,221 /api/user/asset/,200,OK,Thread Group 1-8,text,true,,3146,475,25,25,1499,0,265
1529585019022,1295,221 /api/user/asset/,200,OK,Thread Group 1-5,text,true,,3157,475,25,25,1295,0,0
1529585019222,1096,220 /api/user/asset-archive/,200,OK,Thread Group 1-6,text,true,,302,483,25,25,1096,0,0
1529585019000,1342,220 /api/user/asset-archive/,200,OK,Thread Group 1-4,text,true,,302,483,25,25,1342,0,264
1529585019257,1100,220 /api/user/asset-archive/,200,OK,Thread Group 1-11,text,true,,302,483,25,25,1100,0,0
1529585019851,531,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-1,bin,true,,11246,413,25,25,531,0,264
1529585019078,1317,221 /api/user/asset/,200,OK,Thread Group 1-24,text,true,,539,475,25,25,1317,0,272
1529585019490,935,220 /api/user/asset-archive/,200,OK,Thread Group 1-10,text,true,,302,483,25,25,935,0,0
1529585019654,806,220 /api/user/asset-archive/,200,OK,Thread Group 1-14,text,true,,302,483,25,25,806,0,0
1529585019890,616,220 /api/user/asset-archive/,200,OK,Thread Group 1-20,text,true,,302,483,25,25,616,0,0
1529585019448,1069,220 /api/user/asset-archive/,200,OK,Thread Group 1-12,text,true,,302,483,25,25,1069,0,322
1529585019666,898,220 /api/user/asset-archive/,200,OK,Thread Group 1-23,text,true,,302,483,25,25,898,0,312
1529585020008,595,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-18,bin,true,,11246,413,25,25,595,0,293
1529585019268,1339,221 /api/user/asset/,200,OK,Thread Group 1-9,text,true,,3148,475,25,25,1339,0,267
1529585019844,765,220 /api/user/asset-archive/,200,OK,Thread Group 1-19,text,true,,302,483,25,25,765,0,301
1529585020059,581,220 /api/user/asset-archive/,200,OK,Thread Group 1-21,text,true,,302,483,25,25,581,0,270
1529585020082,564,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-2,bin,true,,11246,413,25,25,564,0,278
1529585020383,269,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-1,bin,true,,20470,413,25,25,268,0,0
1529585020069,628,220 /api/user/asset-archive/,200,OK,Thread Group 1-15,text,true,,302,483,25,25,628,0,292
1529585020076,628,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-16,bin,true,,11246,413,25,25,628,0,309
1529585020073,737,221 /api/user/asset/,200,OK,Thread Group 1-7,text,true,,3145,475,25,25,737,0,273
1529585020604,310,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-18,bin,true,,20470,413,25,25,308,0,0
1529585020273,643,220 /api/user/asset-archive/,200,OK,Thread Group 1-3,text,true,,302,483,25,25,643,0,302
1529585020343,580,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-4,bin,true,,11246,413,25,25,580,0,286
1529585020653,289,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-1,bin,true,,15882,413,25,25,289,0,0
1529585020309,634,220 /api/user/asset-archive/,200,OK,Thread Group 1-22,text,true,,302,483,25,25,634,0,297
1529585020319,625,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-6,bin,true,,11246,413,25,25,625,0,307
1529585020647,305,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-2,bin,true,,20470,413,25,25,304,0,0
1529585020425,541,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-10,bin,true,,11246,413,25,25,541,0,267
1529585020357,620,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-11,bin,true,,11246,413,25,25,620,0,308
1529585020460,530,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-14,bin,true,,11246,413,25,25,530,0,263
1529585020705,318,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-16,bin,true,,20470,413,25,25,316,0,0
1529585020474,557,220 /api/user/asset-archive/,200,OK,Thread Group 1-25,text,true,,302,483,25,25,557,0,260
1529585020517,586,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-12,bin,true,,11246,413,25,25,585,0,291
1529585020556,561,220 /api/user/asset-archive/,200,OK,Thread Group 1-13,text,true,,302,483,25,25,561,0,264
1529585020506,624,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-20,bin,true,,11246,413,25,25,624,0,313
1529585020565,571,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-23,bin,true,,11246,413,25,25,571,0,283
1529585020896,295,220 /api/user/asset-archive/,200,OK,Thread Group 1-24,text,true,,302,483,25,25,295,0,0
1529585020924,271,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-4,bin,true,,20470,413,25,25,270,0,0
1529585020914,311,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-18,bin,true,,15882,413,25,25,310,0,0
1529585020610,617,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-19,bin,true,,11246,413,25,25,617,0,308
1529585020953,283,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-2,bin,true,,15882,413,25,25,282,0,0
1529585020698,540,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-15,bin,true,,11246,413,25,25,540,0,268
1529585020967,274,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-10,bin,true,,20470,413,25,25,273,0,0
1529585020640,617,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-21,bin,true,,11246,413,25,25,617,0,307
1529585020991,268,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-14,bin,true,,20470,413,25,25,267,0,0
1529585020945,323,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-6,bin,true,,20470,413,25,25,322,0,0
1529585020978,317,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-11,bin,true,,20470,413,25,25,315,0,0
1529585021023,315,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-16,bin,true,,15882,413,25,25,315,0,0
1529585020760,631,220 /api/user/asset-archive/,200,OK,Thread Group 1-8,text,true,,302,483,25,25,631,0,296
1529585021103,296,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-12,bin,true,,20470,413,25,25,295,0,0
1529585020818,584,220 /api/user/asset-archive/,200,OK,Thread Group 1-5,text,true,,302,483,25,25,584,0,274
1529585021107,302,220 /api/user/asset-archive/,200,OK,Thread Group 1-9,text,true,,302,483,25,25,302,0,0
1529585021136,300,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-23,bin,true,,20470,413,25,25,299,0,0
1529585021130,318,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-20,bin,true,,20470,413,25,25,317,0,0
1529585021196,270,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-4,bin,true,,15882,413,25,25,270,0,0
1529585020943,540,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-22,bin,true,,11246,413,25,25,540,0,266
1529585021239,277,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-15,bin,true,,20470,413,25,25,275,0,0
1529585021242,280,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-10,bin,true,,15882,413,25,25,279,0,0
1529585021260,276,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-14,bin,true,,15882,413,25,25,276,0,0
1529585021228,314,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-19,bin,true,,20470,413,25,25,313,0,0
1529585021032,533,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-25,bin,true,,11246,413,25,25,533,0,262
1529585021257,309,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-21,bin,true,,20470,413,25,25,308,0,0
1529585020300,1275,220 /api/user/asset-archive/,200,OK,Thread Group 1-17,text,true,,302,483,25,25,1275,0,294
1529585021268,315,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-6,bin,true,,15882,413,25,25,315,0,0
1529585021310,307,220 /api/user/asset-archive/,200,OK,Thread Group 1-7,text,true,,302,483,25,25,307,0,0
1529585021400,286,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-12,bin,true,,15882,413,25,25,285,0,0
1529585021117,601,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-13,bin,true,,11246,413,25,25,601,0,302
1529585021436,292,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-23,bin,true,,15882,413,25,25,292,0,0
1529585021448,311,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-20,bin,true,,15882,413,25,25,310,0,0
1529585021483,279,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-22,bin,true,,20470,413,25,25,278,0,0
1529585021516,273,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-15,bin,true,,15882,413,25,25,272,0,0
1529585021191,601,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-24,bin,true,,11246,413,25,25,601,0,301
1529585021565,269,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-25,bin,true,,20470,413,25,25,268,0,0
1529585021543,304,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-19,bin,true,,15882,413,25,25,303,0,0
1529585021295,616,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-11,bin,true,,15882,413,25,25,306,0,0
1529585021391,535,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-8,bin,true,,11246,413,25,25,535,0,264
1529585021410,528,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-9,bin,true,,11246,413,25,25,528,0,262
1529585021402,622,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-5,bin,true,,11246,413,25,25,622,0,305
1529585021718,310,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-13,bin,true,,20470,413,25,25,308,0,0
1529585021763,272,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-22,bin,true,,15882,413,25,25,272,0,0
1529585021792,298,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-24,bin,true,,20470,413,25,25,297,0,0
1529585021835,282,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-25,bin,true,,15882,413,25,25,282,0,0
1529585021576,561,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-17,bin,true,,11246,413,25,25,561,0,280
1529585021926,271,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-8,bin,true,,20470,413,25,25,270,0,0
1529585021938,269,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-9,bin,true,,20470,413,25,25,268,0,0
1529585021566,675,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-21,bin,true,,15882,413,25,25,303,0,0
1529585022028,300,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-13,bin,true,,15882,413,25,25,300,0,0
1529585022024,310,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-5,bin,true,,20470,413,25,25,309,0,0
1529585022091,296,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-24,bin,true,,15882,413,25,25,296,0,0
1529585022137,284,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-17,bin,true,,20470,413,25,25,282,0,0
1529585022197,278,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-8,bin,true,,15882,413,25,25,277,0,0
1529585022207,272,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-9,bin,true,,15882,413,25,25,271,0,0
1529585021617,964,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-7,bin,true,,11246,413,25,25,964,0,323
1529585022421,279,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-17,bin,true,,15882,413,25,25,278,0,0
1529585022582,840,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-7,bin,true,,20470,413,25,25,323,0,0
1529585020917,2662,223 /29ec8a964c3b47175d96aa2990a0afdc.png,200,OK,Thread Group 1-3,bin,true,,11246,413,25,25,1119,0,307
1529585022335,1524,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-5,bin,true,,15882,413,25,25,317,0,0
1529585023422,634,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-7,bin,true,,15882,413,25,25,319,0,0
1529585023580,2078,224 /acbadec301c68d45cdc60dd8dfb61f2f.png,200,OK,Thread Group 1-3,bin,true,,20470,413,25,25,585,0,289
1529585025658,820,225 /c3a5be1de434b4c112007ca0b8258022.png,200,OK,Thread Group 1-3,bin,true,,15882,413,25,25,547,0,267
1529585021443,30178,222 /api/match/match_asset/,200,OK,Thread Group 1-1,text,true,,726,495,25,25,30177,0,279
1529585021725,31071,222 /api/match/match_asset/,502,Bad Gateway,Thread Group 1-18,text,false,,750,495,25,25,31071,0,269
1529585021736,31145,222 /api/match/match_asset/,500,Internal Server Error,Thread Group 1-2,text,false,,263,495,25,25,31145,0,312
1529585021839,60329,222 /api/match/match_asset/,502,Bad Gateway,Thread Group 1-16,text,false,,750,495,25,25,60329,0,283
1529585021966,60617,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-4,text,false,,765,495,25,25,60617,0,308
1529585022022,60571,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-10,text,false,,765,495,25,25,60571,0,285
1529585022036,60572,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-14,text,false,,765,495,25,25,60572,0,288
1529585022083,60602,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-6,text,false,,765,495,25,25,60602,0,299
1529585022229,60538,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-23,text,false,,765,495,25,25,60538,0,265
1529585022259,60522,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-20,text,false,,765,495,25,25,60522,0,260
1529585022186,60618,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-12,text,false,,765,495,25,25,60618,0,303
1529585022289,60555,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-15,text,false,,765,495,25,25,60555,0,277
1529585022347,60620,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-19,text,false,,765,495,25,25,60620,0,306
1529585022411,60616,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-11,text,false,,765,495,25,25,60616,0,307
1529585022535,60528,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-22,text,false,,765,495,25,25,60528,0,263
1529585022617,60594,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-25,text,false,,765,495,25,25,60594,0,293
1529585022741,60530,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-21,text,false,,765,495,25,25,60530,0,264
1529585022887,60565,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-24,text,false,,765,495,25,25,60565,0,278
1529585022829,60632,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-13,text,false,,765,495,25,25,60632,0,316
1529585022979,60549,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-9,text,false,,765,495,25,25,60549,0,273
1529585022975,60651,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-8,text,false,,765,495,25,25,60651,0,324
1529585023200,60538,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-17,text,false,,765,495,25,25,60538,0,268
1529585024360,60539,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-5,text,false,,765,495,25,25,60539,0,268
1529585024556,60543,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-7,text,false,,765,495,25,25,60543,0,271
1529585026978,60642,222 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-3,text,false,,765,495,25,25,60642,0,324
1529585052621,60555,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-1,text,false,,765,495,25,25,60555,0,269
1529585053797,60591,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-18,text,false,,765,495,25,25,60591,0,301
1529585053882,60537,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-2,text,false,,765,495,25,25,60537,0,268
1529585083169,60589,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-16,text,false,,765,495,25,25,60589,0,295
1529585083584,60534,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-4,text,false,,765,495,25,25,60534,0,264
1529585083609,60535,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-14,text,false,,765,495,25,25,60534,0,264
1529585083593,60607,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-10,text,false,,765,495,25,25,60607,0,305
1529585083686,60528,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-6,text,false,,765,495,25,25,60528,0,262
1529585083782,60531,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-20,text,false,,765,495,25,25,60531,0,265
1529585083768,60606,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-23,text,false,,765,495,25,25,60606,0,306
1529585083805,60627,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-12,text,false,,765,495,25,25,60627,0,316
1529585083845,60628,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-15,text,false,,765,495,25,25,60628,0,316
1529585083968,60534,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-19,text,false,,765,495,25,25,60534,0,265
1529585084028,60545,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-11,text,false,,765,495,25,25,60545,0,270
1529585084064,60564,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-22,text,false,,765,495,25,25,60564,0,280
1529585084212,60551,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-25,text,false,,765,495,25,25,60551,0,277
1529585084271,60549,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-21,text,false,,765,495,25,25,60549,0,270
1529585084453,60588,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-24,text,false,,765,495,25,25,60588,0,295
1529585084462,60588,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-13,text,false,,765,495,25,25,60588,0,296
1529585084528,60540,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-9,text,false,,765,495,25,25,60540,0,265
1529585084626,60549,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-8,text,false,,765,495,25,25,60549,0,270
1529585084739,60530,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-17,text,false,,765,495,25,25,60530,0,263
1529585085900,60579,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-5,text,false,,765,495,25,25,60579,0,291
1529585086100,60604,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-7,text,false,,765,495,25,25,60604,0,305
1529585088621,60561,238 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-3,text,false,,765,495,25,25,60561,0,283
1529585114178,60591,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-1,text,false,,765,495,25,25,60591,0,280
1529585115389,60527,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-18,text,false,,765,495,25,25,60527,0,262
1529585115420,60557,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-2,text,false,,765,495,25,25,60557,0,277
1529585144759,60581,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-16,text,false,,765,495,25,25,60580,0,286
1529585145145,60556,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-14,text,false,,765,495,25,25,60556,0,277
1529585145201,60540,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-10,text,false,,765,495,25,25,60540,0,271
1529585145120,60635,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-4,text,false,,765,495,25,25,60635,0,313
1529585145215,60597,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-6,text,false,,765,495,25,25,60597,0,298
1529585145376,60534,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-23,text,false,,765,495,25,25,60534,0,268
1529585145434,60530,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-12,text,false,,765,495,25,25,60530,0,262
1529585145315,60651,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-20,text,false,,765,495,25,25,60651,0,336
1529585145475,60540,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-15,text,false,,765,495,25,25,60540,0,273
1529585145503,60554,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-19,text,false,,765,495,25,25,60554,0,276
1529585145574,60545,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-11,text,false,,765,495,25,25,60545,0,274
1529585145630,60608,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-22,text,false,,765,495,25,25,60608,0,292
1529585145765,60564,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-25,text,false,,765,495,25,25,60564,0,272
1529585145821,60535,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-21,text,false,,765,495,25,25,60535,0,264
1529585146070,60536,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-9,text,false,,765,495,25,25,60536,0,263
1529585146043,60614,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-24,text,false,,765,495,25,25,60614,0,302
1529585146052,60622,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-13,text,false,,765,495,25,25,60622,0,302
1529585146176,60541,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-8,text,false,,765,495,25,25,60541,0,268
1529585146271,60535,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-17,text,false,,765,495,25,25,60535,0,263
1529585147481,60597,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-5,text,false,,765,495,25,25,60597,0,291
1529585147705,60585,254 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-7,text,false,,765,495,25,25,60585,0,307
